"img","title","console","genre","publisher","developer","critic_score","total_sales","na_sales","jp_sales","pal_sales","other_sales","release_date","last_update"
"/games/boxart/full_6487634AmericaFrontccc.jpg","The Evil Within","PC","Misc","Bethesda Softworks","Tango Gameworks","5.5","","","","","","2014-10-14","2018-03-13"
"/games/boxart/full_8137510AmericaFrontccc.jpg","Ratchet & Clank: Into the Nexus","PS3","Misc","Sony Computer Entertainment America","Unknown","7.7","","","","","","2013-11-12",""
"/games/boxart/full_5005338AmericaFrontccc.jpg","Art Academy: Lessons for Everyone!","3DS","Misc","Nintendo","Headstrong Games","8","","","","","","2012-10-01","2018-01-09"
"/games/boxart/full_5095143AmericaFrontccc.jpg","Osmos","PC","Misc","Hemisphere Games","Hemisphere Games","7.8","","","","","","2009-08-08",""
"/games/boxart/full_solar-2_170AmericaFront.jpg","Solar 2","PC","Misc","Unknown","Murudai","8","","","","","","2011-06-17",""
"/games/boxart/full_bittrip-beat_8AmericaFront.jpg","BIT.TRIP BEAT","PC","Misc","Gaijin Entertainment","Gaijin Games Inc.","7.5","","","","","","2010-11-02",""
"/games/boxart/full_2625194AmericaFrontccc.jpg","Theatrhythm: Final Fantasy","3DS","Misc","Square Enix","Jupiter Multimedia","7.8","","","","","","2012-07-03","2018-01-09"
"/games/boxart/full_1732305AmericaFrontccc.jpg","Elite Beat Agents","DS","Misc","Nintendo","iNiS","8.4","","","","","","2006-11-06",""
"/games/boxart/full_detuned_9AmericaFront.jpg",".deTuned","PSN","Misc","Sony Computer Entertainment",".theprodukkt","4.5","","","","","","2009-10-15",""
"/games/boxart/full_1792730AmericaFrontccc.jpg","Alien Crush","VC","Misc","Hudson Soft","Compile","7.3","","","","","","2006-12-11",""
"/games/boxart/5340980ccc.jpg","Atari Anniversary Edition","DC","Misc","Atari","Digital Eclipse","5.1","","","","","","2001-07-02",""
"/games/boxart/full_5418065AmericaFrontccc.jpg","Atari Anniversary Edition","PC","Misc","Atari","Digital Eclipse","7.2","","","","","","2001-07-09",""
"/games/boxart/full_5693870AmericaFrontccc.png","Beaterator","PSN","Misc","Rockstar Games","Rockstar Leeds","7.9","","","","","","2009-10-01",""
"/games/boxart/full_8227727AmericaFrontccc.png","Beats","PSN","Misc","Sony Computer Entertainment","SCEE London Studio","7","","","","","","2007-12-27",""
"/games/boxart/full_1927782AmericaFrontccc.png","BIT.TRIP BEAT","WW","Misc","Aksys Games","Gaijin Games Inc.","7.5","","","","","","2009-03-16",""
"/games/boxart/full_7008346AmericaFrontccc.jpg","BIT.TRIP CORE","WW","Misc","Aksys Games","Gaijin Games Inc.","7.6","","","","","","2009-07-06",""
"/games/boxart/full_bittrip-flux_375AmericaFront.jpg","BIT.TRIP FLUX","WW","Misc","Aksys Games","Gaijin Games Inc.","8.2","","","","","","2011-02-28",""
"/games/boxart/full_1879245AmericaFrontccc.jpg","BIT.TRIP VOID","WW","Misc","Aksys Games","Gaijin Games Inc.","8.2","","","","","","2009-11-23",""
"/games/boxart/full_7681051AmericaFrontccc.png","Bomberman Land","PSN","Misc","Hudson Soft","Hudson Soft","6.4","","","","","","2010-01-07",""
"/games/boxart/full_463315AmericaFrontccc.jpg","Brain Challenge","XBL","Misc","Gameloft","Gameloft","6.1","","","","","","2008-03-12",""
"/games/boxart/full_5176471AmericaFrontccc.jpg","Caesars Palace","PS","Misc","Interplay","Interplay","5.1","","","","","","1997-10-31",""
"/games/boxart/5355629ccc.jpg","Caesars Palace 2000: Millennium Gold Edition","DC","Misc","Interplay","Runecraft","2.5","","","","","","2000-09-24",""
"/games/boxart/full_872501AmericaFrontccc.png","Capcom Classics Collection Reloaded","PSN","Misc","Capcom","Capcom","7.1","","","","","","2009-10-01",""
"/games/boxart/full_4997445AmericaFrontccc.png","Capcom Classics Collection Remixed","PSN","Misc","Capcom","Digital Eclipse","7.6","","","","","","2009-07-02",""
"/games/boxart/full_7740391AmericaFrontccc.png","Capcom Puzzle World","PSN","Misc","Capcom","Capcom","7.4","","","","","","2009-10-21",""
"/games/boxart/full_3794095JapanFrontccc.jpg","Cool Cool Toon","DC","Misc","SNK","SNK Corporation","7.4","","","","","","2000-08-10",""
"/games/boxart/full_8469854JapanFrontccc.jpg","Dance Dance Revolution 2nd Mix: Dreamcast Edtion","DC","Misc","Konami","Konami","8.1","","","","","","2000-02-17",""
"/games/boxart/full_6305192AmericaFrontccc.jpg","Devil's Crush","VC","Misc","Hudson Soft","Compile","7.5","","","","","","2007-07-23",""
"/games/boxart/full_9811095AmericaFrontccc.png","DJ Max Fever","PSN","Misc","PM Studios","Pentavision Entertainment","7.7","","","","","","2010-01-28",""
"/games/boxart/full_4459727AmericaFrontccc.jpeg","Double Dragon: Neon","PS3","Misc","Unknown","Unknown","7.1","","","","","","",""
"/games/boxart/full_1442621AmericaFrontccc.jpeg","Double Dragon: Neon","X360","Misc","Unknown","Unknown","5","","","","","","",""
"/games/boxart/full_4207668PALFrontccc.png","EA Replay","PSN","Misc","Electronic Arts","Team Fusion","4.9","","","","","","2009-01-22",""
"/games/boxart/4927822ccc.jpg","Fable II Pub Games","XBL","Misc","Microsoft Game Studios","Lionhead Studios","5.2","","","","","","2008-08-13",""
"/games/boxart/full_781396AmericaFrontccc.jpg","Flipnote Studio","DSiW","Misc","Nintendo","Nintendo EAD Tokyo","9","","","","","","2009-08-12",""
"/games/boxart/full_7343834AmericaFrontccc.jpg","Flips: Terror in Cubicle Four","DSiW","Misc","Electronic Arts","Electronic Arts","5","","","","","","2010-03-01",""
"/games/boxart/full_7036307PALFrontccc.png","FTL: Faster Than Light","PC","Misc","Unknown","Unknown","8.6","","","","","","2012-09-14",""
"/games/boxart/full_full-house-poker-featuring-avatar-superstars_54AmericaFront.jpg","Full House Poker featuring Avatar Superstars","XBL","Misc","Microsoft","Krome Studios","8","","","","","","2011-03-16",""
"/games/boxart/full_7745862AmericaFrontccc.jpg","Globulos Party","DSiW","Misc","GlobZ","GlobZ","6","","","","","","2010-03-01",""
"/games/boxart/full_8953230AmericaFrontccc.jpg","Hardcore Pinball","GBA","Misc","Telegames","Paragon 5","7.3","","","","","","2002-12-16",""
"/games/boxart/full_4842548AmericaFrontccc.jpg","Hardwood Backgammon","XBL","Misc","Silver Creek Entertainment","Silver Creek Entertainment","6.8","","","","","","2005-12-08",""
"/games/boxart/full_8681266AmericaFrontccc.jpg","Hardwood Hearts","XBL","Misc","Silver Creek Entertainment","Silver Creek Entertainment","6.5","","","","","","2005-12-08",""
"/games/boxart/full_7964238AmericaFrontccc.jpg","Hardwood Spades","XBL","Misc","Silver Creek Entertainment","Silver Creek Entertainment","6.2","","","","","","2005-12-08",""
"/games/boxart/full_3724126AmericaFrontccc.jpg","HB Arcade Cards","WW","Misc","HB Studios Multimedia","HB Studios Multimedia","2.8","","","","","","2009-07-27",""
"/games/boxart/full_hole-in-the-wall_305AmericaFront.jpg","Hole In The Wall","XBL","Misc","Microsoft","Ludia","5.5","","","","","","2011-08-24",""
"/games/boxart/default.jpg","Hotline Miami 2: Wrong Number","PS4","Misc","Devolver Digital","Unknown","6","","","","","","2015-03-10",""
"/games/boxart/full_just-jam_386AmericaFront.jpg","Just Jam","WW","Misc","Big John Games","Zivix, LLC","7.5","","","","","","2011-07-07",""
"/games/boxart/full_1135166AmericaFrontccc.jpg","Learning with the PooYoos: Episode 2","WW","Misc","Lexis Numerique","Lexis Numerique","7","","","","","","2010-04-05",""
"/games/boxart/full_550964AmericaFrontccc.jpg","Magic: The Gathering - Duels of the Planeswalkers","XBL","Misc","Wizards of the Coast","Stainless Games","8","","","","","","2009-06-17",""
"/games/boxart/full_8415799AmericaFrontccc.jpg","Mario Calculator","DSiW","Misc","Nintendo","Nintendo","6","","","","","","2009-06-15",""
"/games/boxart/full_7600516AmericaFrontccc.jpg","Mario Clock","DSiW","Misc","Nintendo","Nintendo","3.5","","","","","","2009-06-15",""
"/games/boxart/1196009ccc.jpg","Maximum Pool","DC","Misc","Sierra Entertainment","Dynamix","6.4","","","","","","2000-12-04",""
"/games/boxart/full_5579735AmericaFrontccc.jpg","Midway's Greatest Arcade Hits Volume 1","DC","Misc","Midway Games","Digital Eclipse","6.7","","","","","","2000-06-27",""
"/games/boxart/4853684ccc.jpg","Midway's Greatest Arcade Hits Volume 2","DC","Misc","Midway Games","Midway","7","","","","","","2001-11-15",""
"/games/boxart/full_mile-high-pinball_782AmericaFront.jpg","Mile High Pinball","NGage","Misc","Nokia","Bonus Mobile Entertainment","8","","","","","","2005-11-14",""
"/games/boxart/full_1037555PALFrontccc.jpg","Monaco: What's Yours Is Mine","PC","Misc","Pocketwatch Games","Unknown","8.9","","","","","","2013-04-24",""
"/games/boxart/default.jpg","Monopoly Streets","PSN","Misc","Electronic Arts","Electronic Arts","6.7","","","","","","2011-11-08",""
"/games/boxart/full_7740273AmericaFrontccc.jpg","Musaic Box","PC","Misc","1C Company","KranX Productions","8","","","","","","2008-10-11",""
"/games/boxart/821591ccc.jpg","Namco Museum","DC","Misc","Namco","Mass Media","5.5","","","","","","2000-06-25",""
"/games/boxart/full_969435AmericaFrontccc.png","Namco Museum","NS","Misc","Namco Bandai Games","Mass Media","7.7","","","","","","2017-07-28","2019-03-29"
"/games/boxart/full_okabu_491AmericaFront.jpg","Okabu","PSN","Misc","Unknown","HandCircus","5.5","","","","","","2011-10-18",""
"/games/boxart/full_paint-splash_33AmericaFront.jpg","Paint Splash","WW","Misc","Unknown","KnapNok Games","8","","","","","","2011-09-08",""
"/games/boxart/full_pinball-fx-2_10AmericaFront.jpg","Pinball FX 2","XBL","Misc","Microsoft","Zen Studios","9.5","","","","","","2010-10-27",""
"/games/boxart/full_marvel-pinball_196AmericaFront.jpg","Pinball FX 2: Marvel Pinball","XBL","Misc","Zen Studios","Zen Studios","8.2","","","","","","2010-12-08",""
"/games/boxart/full_pinball-hall-of-fame-the-williams-collection_848PALFront.png","Pinball Hall of Fame: The Williams Collection","PSN","Misc","System 3 Arcade Software","FarSight Studios","7","","","","","","2011-03-09",""
"/games/boxart/full_8296423AmericaFrontccc.jpg","Pinball Pulse: The Ancients Beckon","DSiW","Misc","Nintendo","Fuse Games Limited","7.9","","","","","","2009-10-12",""
"/games/boxart/full_rock-band-unplugged_9PALFront.jpg","Rock Band Unplugged","PSN","Misc","MTV Games","Backbone Entertainment / Harmonix Music Systems","8","","","","","","2010-03-11",""
"/games/boxart/9460137ccc.jpg","Samba De Amigo","DC","Misc","Sega","Sonic Team","7.6","","","","","","2000-10-16",""
"/games/boxart/full_3074885JapanFrontccc.jpg","Samba De Amigo Ver. 2000","DC","Misc","Sega","Sonic Team","9.6","","","","","","2000-12-14",""
"/games/boxart/full_5949862AmericaFrontccc.jpg","Sega Smash Pack Volume 1","DC","Misc","Sega","Sega","5.8","","","","","","2001-01-31",""
"/games/boxart/full_9790933AmericaFrontccc.jpg","Sexy Poker","WW","Misc","Gameloft","Gameloft","4.1","","","","","","2009-08-03",""
"/games/boxart/full_3920949AmericaFrontccc.jpg","South Park: Chef's Luv Shack","DC","Misc","Acclaim Entertainment","Acclaim Studios Austin","4.6","","","","","","1999-10-31",""
"/games/boxart/full_6294489AmericaFrontccc.jpg","South Park: Chef's Luv Shack","PC","Misc","Acclaim Entertainment","Acclaim Studios Austin","5.2","","","","","","1999-11-30",""
"/games/boxart/2868292ccc.jpg","Space Channel 5","DC","Misc","Sega","United Game Artists","8.1","","","","","","2000-06-04",""
"/games/boxart/full_8261175AmericaFrontccc.jpg","Texas Hold'em","XBL","Misc","TikGames","TikGames, LLC","6.7","","","","","","2006-08-23",""
"/games/boxart/full_619584AmericaFrontccc.jpg","Trials HD - Big Pack","XBL","Misc","Microsoft","RedLynx, Ltd.","9","","","","","","2009-12-30",""
"/games/boxart/full_570095AmericaFrontccc.jpg","UNO","GB","Misc","Mattel Interactive","HotGen Studios","7.5","","","","","","1999-12-16",""
"/games/boxart/full_1520666AmericaFrontccc.png","UNO","PSN","Misc","Gameloft","Gameloft","7.5","","","","","","2009-10-01",""
"/games/boxart/4278128ccc.jpg","World Series of Poker: Tournament of Champions 2007 Edition","PC","Misc","Activision","Left Field Productions","3.4","","","","","","2006-10-02",""
"/games/boxart/full_your-doodles-are-bugged_933AmericaFront.jpg","Your Doodles Are Bugged!","PC","Misc","Blitz Game Studios","Spyn Doctor Games","6.8","","","","","","2011-04-25",""
"/games/boxart/full_zen-pinball_9AmericaFront.jpg","ZEN Pinball","PSN","Misc","Zen Studios","Zen Studios","8.3","","","","","","2009-05-14",""
"/games/boxart/full_1548388PALFrontccc.png","A Virus Named TOM","PC","Misc","Misfits Attic","Misfits Attic","7","","","","","","2012-08-01","2018-01-22"
"/games/boxart/2497399ccc.jpg","World of Warcraft","PC","MMO","Blizzard Entertainment","Blizzard Entertainment","9.2","","","","","","2004-11-23","2018-04-22"
"/games/boxart/full_world-of-warcraft-cataclysm_20AmericaFront.jpg","World of Warcraft: Cataclysm","PC","MMO","Blizzard Entertainment","Blizzard Entertainment","9","","","","","","2010-12-07","2018-04-22"
"/games/boxart/full_9224264AmericaFrontccc.jpg","World of Warcraft: Wrath of the Lich King","PC","MMO","Blizzard Entertainment","Blizzard Entertainment","9.3","","","","","","2008-11-13","2018-04-22"
"/games/boxart/178686ccc.jpg","World of Warcraft: The Burning Crusade","PC","MMO","Blizzard Entertainment","Blizzard Entertainment","9.2","","","","","","2007-01-16","2018-04-22"
"/games/boxart/full_final-fantasy-xiv_8AmericaFront.jpg","Final Fantasy XIV Online","PC","MMO","Square Enix","Square Enix","5.3","","","","","","2010-09-22","2018-04-22"
"/games/boxart/full_dc-universe-online_634AmericaFront.jpg","DC Universe Online","PSN","MMO","Sony Online Entertainment","WBIE","6.7","","","","","","2011-03-22","2018-09-15"
"/games/boxart/default.jpg","Star Trek Online","PS4","MMO","Unknown","Cryptic Studios","7.5","","","","","","","2024-01-05"
"/games/boxart/full_7718699AmericaFrontccc.jpg","Rhythm Heaven","DS","Music","Nintendo","Nintendo SPD Group No.1","8.5","","","","","","2009-04-05","2018-05-31"
"/games/boxart/full_5220393AmericaFrontccc.jpg","Wii Music","Wii","Music","Nintendo","Nintendo EAD","5.6","","","","","","2008-10-20","2018-05-31"
"/games/boxart/full_dance-central_7AmericaFront.jpg","Dance Central","X360","Music","MTV Games","Harmonix Music Systems","8.4","","","","","","2010-11-04","2018-08-10"
"/games/boxart/full_5902227PALFrontccc.jpg","Taiko no Tatsujin: Drum 'n' Fun!","NS","Music","Bandai Namco Games","Bandai Namco Games","7.5","","","","","","2018-11-02","2018-08-25"
"/games/boxart/full_8292588PALFrontccc.jpg","Rhythm Heaven Megamix","3DS","Music","Nintendo","Nintendo","8.8","","","","","","2016-06-15","2018-05-31"
"/games/boxart/full_7239816AmericaFrontccc.jpg","VOEZ","NS","Music","PM Studios","Rayark Inc.","8.5","","","","","","2018-08-14","2018-01-28"
"/games/boxart/full_4666142AmericaFrontccc.jpg","Rocksmith 2014","OSX","Music","Ubisoft","Ubisoft San Francisco","9","","","","","","2013-10-22","2018-03-08"
"/games/boxart/full_7766200AmericaFrontccc.png","Cadence of Hyrule - Crypt of the NecroDancer feat. The Legend of Zelda","NS","Music","Nintendo","Brace Yourself Games","9.5","","","","","","2019-06-13","2019-06-12"
"/games/boxart/full_5752220AmericaFrontccc.jpg","Rock Band Blitz","PS3","Music","Unknown","Harmonix Music Systems","8","","","","","","","2022-08-13"
"/games/boxart/full_1488306AmericaFrontccc.jpg","Rock Band Blitz","X360","Music","Unknown","Harmonix Music Systems","7.5","","","","","","","2022-08-13"
"/games/boxart/full_4349865AmericaFrontccc.png","Thumper","NS","Music","Drool","Drool","9","","","","","","2017-05-18","2018-02-20"
"/games/boxart/full_kinect-adventures_386AmericaFront.jpg","Kinect Adventures!","X360","Party","Microsoft Game Studios","Good Science Studio","6.7","","","","","","2010-11-04","2018-09-29"
"/games/boxart/full_4963230AmericaFrontccc.jpg","Super Mario Party","NS","Party","Nintendo","Nd Cube Co., Ltd.","7.3","","","","","","2018-10-05","2018-11-19"
"/games/boxart/full_6951595AmericaFrontccc.jpg","Nintendo Land","WiiU","Party","Nintendo","Nintendo","7.5","","","","","","2012-11-18","2020-08-25"
"/games/boxart/full_3991269AmericaFrontccc.jpg","1-2-Switch","NS","Party","Nintendo","Nintendo EPD","5.7","","","","","","2017-03-03","2018-11-19"
"/games/boxart/full_mario-party-9_118AmericaFront.jpg","Mario Party 9","Wii","Party","Nintendo","Nd Cube Co., Ltd.","6.5","","","","","","2012-03-11","2018-11-19"
"/games/boxart/full_7715117AmericaFrontccc.jpg","Mario Party: Island Tour","3DS","Party","Nintendo","Nd Cube Co., Ltd.","5.5","","","","","","2013-11-22","2020-08-04"
"/games/boxart/full_352331AmericaFrontccc.jpg","Wii Party U","WiiU","Party","Nintendo","Nd Cube Co., Ltd.","6.6","","","","","","2013-10-25","2018-11-19"
"/games/boxart/full_9299307PALFrontccc.png","Ape Escape Academy","PSN","Party","Sony Computer Entertainment","Shift","5.3","","","","","","2009-04-09","2018-09-18"
"/games/boxart/8972270ccc.jpg","Super Mario Bros.","NES","Platform","Nintendo","Nintendo EAD","10","","","","","","1985-10-18",""
"/games/boxart/full_2916260AmericaFrontccc.jpg","New Super Mario Bros.","DS","Platform","Nintendo","Nintendo EAD","9.1","","","","","","2006-05-15",""
"/games/boxart/full_1410872AmericaFrontccc.jpg","New Super Mario Bros. Wii","Wii","Platform","Nintendo","Nintendo EAD","8.6","","","","","","2009-11-15",""
"/games/boxart/full_1659701AmericaFrontccc.jpg","Super Mario Odyssey","NS","Platform","Nintendo","Nintendo EPD","9.9","","","","","","2017-10-27","2018-11-19"
"/games/boxart/full_terraria_497AmericaFront.jpg","Terraria","PC","Platform","Re-Logic","Re-Logic","8.8","","","","","","2011-05-16","2018-03-19"
"/games/boxart/full_1091265AmericaFrontccc.jpg","Super Mario World","SNES","Platform","Nintendo","Nintendo EAD","8.5","","","","","","1991-08-13","2018-08-10"
"/games/boxart/full_9872028AmericaFrontccc.jpg","New Super Mario Bros. 2","3DS","Platform","Nintendo","Nintendo","7.5","","","","","","2012-08-19","2018-01-30"
"/games/boxart/full_super-mario-3dland_167AmericaFront.jpg","Super Mario 3D Land","3DS","Platform","Nintendo","Nintendo EAD Tokyo","8.9","","","","","","2011-11-13","2018-04-06"
"/games/boxart/full_5542974AmericaFrontccc.jpg","Super Mario Galaxy","Wii","Platform","Nintendo","Nintendo EAD Tokyo","9.7","","","","","","2007-11-12",""
"/games/boxart/full_9007863AmericaFrontccc.jpg","Super Mario 64","N64","Platform","Nintendo","Nintendo EAD","9.7","","","","","","1996-09-29",""
"/games/boxart/full_5947486AmericaFrontccc.jpg","Super Mario Land 2: 6 Golden Coins","GB","Platform","Nintendo","Nintendo R&D1","9","","","","","","1992-11-02",""
